ID,News/Comment,Type
TRAIN_585,കേരളത്തില്‍ വെള്ളക്കെട്ടുള്ള റോഡില്‍ രൂപപ്പെട്ട ഗര്‍ത്തത്തില്‍ ബൈക്ക് യാത്രികര്‍ തലകുത്തനെ വീഴുന്ന ദൃശ്യങ്ങള്‍,FALSE
TRAIN_586,പഴയകാല ബോളിവുഡ് നായിക വഹീദ റഹ്മാന്‍ 85 മത്തെ വയസ്സിലും മനോഹരമായി നൃത്തം ചെയ്യുന്ന ദൃശ്യങ്ങള്‍,FALSE
TRAIN_587,"കുട്ടിയെ അനുഗ്രഹിക്കുന്ന 170 വയസുള്ള സന്യാസി !; വൈറലായി വീഡിയോ, സത്യം ഇതാണ്...",FALSE
TRAIN_588,"3ജി- സാര്‍സ്, 4 ജി- എച്ച്1എന്‍1, 5ജി- കൊവിഡ്; മാരക രോഗങ്ങള്‍ പടര്‍ത്തിയത് ടെലികോം സാങ്കേതികവിദ്യകളോ",FALSE
TRAIN_589,റേപ്പിസ്റ്റുകളെ പൂട്ടാൻ സ്ത്രീകൾക്ക് പ്രത്യേക കോണ്ടം; വിപണിയിൽ ലഭ്യമെന്നത് ശരിയോ?,FALSE
TRAIN_590,പ്രതിപക്ഷ നേതാവ് വി.ഡി.സതീശന്‍ സഹകരണ ബാങ്ക് ക്രമക്കേട് വിവാദത്തില്‍ നടത്തിയ പരാമര്‍ശം,FALSE
TRAIN_591,ലഡാക്കില്‍ ഇന്ത്യന്‍ വ്യോമസേന ഹെലികോപ്റ്റര്‍ തകര്‍ന്നുവീണു എന്ന പാകിസ്ഥാനിലെ പ്രചാരണം വ്യാജം,FALSE
TRAIN_592,തവനൂര്‍ എംഎല്‍എ കെ.ടി.ജലീല്‍ തന്‍റെ പ്രദേശീക ഫണ്ട് വിനിയോഗിച്ച് നിര്‍മ്മിച്ച ബസ് കാത്തിരുപ്പ് കേന്ദ്രം,FALSE
TRAIN_593,ഒരു പിടി ഗോതമ്പ് പൊടിക്ക് ഗ്യാസ് സിലിണ്ടറിന്റെ തീ തൽക്ഷണം കെടുത്താൻ കഴിയും,FALSE
TRAIN_594,ബലാല്‍സംഗത്തിന് ഇരയായ അഞ്ചുവയസ്സുകാരിയുമായി പിതാവിന്‍റെ പ്രതിഷേധം,FALSE
TRAIN_595,കാനഡ’ക്കെതിരെ ‘കാനറ’ബാങ്കിന് മുന്നില്‍ പ്രതിഷേധിക്കുന്ന ബി‌ജെ‌പി പ്രവര്‍ത്തകര്‍,FALSE
TRAIN_596,കമ്മ്യൂണിസ്റ്റ് പാർട്ടി അംഗങ്ങളെയും അവരുടെ കുടുംബങ്ങളെയും അമേരിക്കയിലേക്ക് പ്രവേശിക്കുന്നതിൽ നിന്നും പൂർണ്ണമായും വിലക്കാൻ ഒരുങ്ങി അമേരിക്കൻ ഭരണകൂടം,FALSE
TRAIN_597,പ്രശസ്ത ഗായിക എസ്. ജാനകി വിടവാങ്ങി,FALSE
TRAIN_598,പാക്കിസ്ഥാനില്‍ ഇന്ത്യന്‍ കറന്‍സി കുടില്‍ വ്യവസായമായി പ്രിന്‍റ് ചെയ്യുന്ന വീഡിയോ,FALSE
TRAIN_599,ലഹരിയിലുള്ള കേരളത്തിലെ കോളേജ് വിദ്യാർത്ഥികളുടെ വീഡിയോ,FALSE
TRAIN_600,ബിബിസിയുടെ മുന്‍ ഡല്‍ഹി ബ്യൂറോ ചീഫ് ആയിരുന്ന മാര്‍ക്ക് ടുള്ളി പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിയെയും അദ്ദേഹത്തിന്‍റെ ഭരണത്തെയും പുകഴ്ത്തി എഴുതിയ ലേഖനം,FALSE
TRAIN_601,സേവാഭാരതിയുടെ അയ്യപ്പസേവാ കേന്ദ്രത്തിന്‍റെ ഉദ്ഘാടനം മന്ത്രി വി എന്‍ വാസവന്‍ നിര്‍വഹിച്ചു,FALSE
TRAIN_602,ഈജിപ്തിലെ കൈറോ മ്യുസീയത്തില്‍ പ്രദര്‍ശിപ്പിക്കുന്ന ഫറോവയുടെ മമ്മിയുടെ ദൃശ്യങ്ങള്‍ എന്ന തരത്തില്‍ ഒരു വീഡിയോ,FALSE
TRAIN_603,"യൂത്ത് കോൺഗ്രസ് സംസ്ഥാന ജനറൽ സെക്രട്ടറിയും എം എൻ എസ് യു ഐ മുൻ ദേശീയ സെക്രട്ടറിയുമായ രാഹുൽ മാങ്കൂട്ടത്തിലിന്‍റെ ഫെസ്ബൂക്ക് പോസ്റ്റില്‍ നെഹ്‌റുയിനെയും, രാജീവും സോണിയ ഗാന്ധിയെയും പരിഹസിച്ചു.",FALSE
TRAIN_604,ആദിത്യനാഥിന്‍റെ അരികിലുള്ള താലത്തില്‍ പോസ്റ്റിലെ ചിത്രത്തിലെ പോലെ വേവിച്ച മാംസം,FALSE
TRAIN_605,കൈലാസം വിമാനത്തിൽ നിന്നൊരു സുന്ദര കാഴ്ച,FALSE
TRAIN_606,ഗുജറാത്തില്‍ നിന്നുള്ള പ്രളയ ദുരിതത്തിന്‍റെ ചിത്രങ്ങള്‍,FALSE
TRAIN_607,ഹിമാചല്‍ പ്രദേശില്‍ സ്ഫോടന വസ്തുകള്‍ ഭക്ഷിച്ച് അപകടപ്പെട്ട പശുവിന്‍റെ ചിത്രങ്ങള്‍.,FALSE
TRAIN_608,കാബൂളില്‍ ഓഗസ്റ്റ് 17 നുണ്ടായ സ്ഫോടനത്തിന്‍റെ ചിത്രം,FALSE
TRAIN_609,കേരളത്തില്‍ ജനങ്ങള്‍ കോവിഡ്‌ നിരോധനങ്ങള്‍ ലംഘിച്ച് മദ്യശാലകളുടെ മുന്നില്‍ തിരക്ക് കൂട്ടുന്നതിന്‍റെ ചിത്രം,FALSE
TRAIN_610,പാർട്ടി സംസ്ഥാന സെക്രട്ടറി കോടിയേരി ബാലകൃഷ്ണന്‍റെ അനുശോചന യാത്രയിൽ അനുഗമിക്കുന്ന ഭഗവത് സിംഗിന്‍റെ ചിത്രം,FALSE
TRAIN_611,നടി ഷകീല അന്തരിച്ചു.,FALSE
TRAIN_612,കാശ്മീര്‍ പാകിസ്ഥാനിന് വിട്ടു കൊടക്കണം എന്ന് പ്രശാന്ത്‌ ഭുഷന്‍ പറഞ്ഞപ്പോള്‍ അദേഹത്തിനെതിരെയുണ്ടായ ആക്രമണത്തിന്‍റെ ദൃശ്യങ്ങള്‍.,FALSE
TRAIN_613,പിണറായി ആവശ്യപ്പെട്ടാൽ 14 ദിവസത്തേക്ക് മുഖ്യമന്ത്രിയാകാൻ ഞാൻ തയ്യാറാണ് എന്ന് രമേശ് ചെന്നിത്തല,FALSE
TRAIN_614,വന്‍ ജനാവലിയുടെ അകമ്പടിയോടെ ഒരു റോഡ് മുഴുവൻ തടഞ്ഞ് പശ്ചിമ ബംഗാൾ മുഖ്യമന്ത്രി മമത ബാനർജി ഇരുചക്ര വാഹനം ഓടിക്കാന്‍ പഠിക്കുന്ന ദൃശ്യങ്ങളാണ്,FALSE
TRAIN_615,തെറ്റ് ചെയ്തിട്ടില്ലെങ്കിൽ കിരണിനെ ജോലിയിൽ തിരിച്ചെടുക്കട്ടെ:സുരേഷ് ഗോപി,FALSE
TRAIN_616,ഹിമാലയിലെ 200 വയസായ സന്യാസി,FALSE
TRAIN_617,വിശ്വസിച്ച് കൂടെ നിന്ന സഖാവ് അലനേയും സഖാവ് താഹയെയും ആ പാർട്ടി ചതിച്ചു പിന്നെയാണോ ഒരു സമൂഹത്തെ ചതിക്കാൻ പിണറായിക്ക് ബുദ്ധിമുട്ട്… പിണറായിയുടെ ഈ കാപട്യം ജനം തിരിച്ചറിയും – സഖാവ് വിഎസ്,FALSE
TRAIN_618,ബേപ്പൂര്‍ കോട്ടയില്‍ നിന്നും ലഭിച്ച ടിപ്പുവിന്‍റെ നിധി,FALSE
TRAIN_619,സർദാർ പട്ടേൽ സ്കോളർഷിപ്പ് അക്ഷയകേന്ദ്രം വഴി അപേക്ഷിക്കാം,FALSE
TRAIN_620,ഇപ്പോള്‍ സിപിഎം പ്രഖ്യാപിച്ച ഡോ. ജോ ജോസഫ് 2021 നിയമസഭ തെരഞ്ഞെടുപ്പില്‍ 20-20ക്ക് വേണ്ടി എറണാകുളം ജില്ലയിലെ തന്നെ കോതമംഗലം നിയോജക മണ്ഡലത്തില്‍ സ്ഥാനാര്‍ത്ഥിയായിരുന്നു,FALSE
TRAIN_621,കാബൂളിലെ ചിത്രം: കാര്‍ഡ്ബോര്‍ഡ് പെട്ടിക്കുള്ളില്‍ ചെറിയ കുഞ്ഞ് ഇരിക്കുന്നത് കാണാം. സമീപത്ത് കുഞ്ഞിനെ അമ്മ ഇരുന്ന് ആരോ നൽകിയ ഭക്ഷണം കഴിക്കുന്നു,FALSE
TRAIN_622,സാമ്പത്തിക പ്രതിസന്ധിയിൽ പ്രതിഷേധിച്ച് ശ്രീലങ്കൻ മന്ത്രിമാരെ പരസ്യമായി വസ്ത്രാക്ഷേപം നടത്തി മർദിച്ചു,FALSE
TRAIN_623,ബിജെപി എംഎൽഎ അനിൽ ഉപാധ്യായ” പോലീസ് ഉദ്യോഗസ്ഥനെ ആക്രമിച്ചു,FALSE
TRAIN_624,ഉത്തർപ്രദേശിലെ കാൺപൂരിൽ നിന്നുള്ള വർഗീയ സംഘർഷത്തിന്‍റെ വീഡിയോ,FALSE
TRAIN_625,ആകാശത്ത് പ്രത്യക്ഷപ്പെട്ട’ തിരുപ്പതി ഭഗവാന്‍റെ തിരുരൂപം,FALSE
TRAIN_626,പശുവിനെ പുലി ക്രൂരമായി ആക്രമിക്കുന്ന കേരളത്തില്‍ നിന്നുള്ള ദൃശ്യങ്ങള്‍,FALSE
TRAIN_627,ഭാരത് ജോഡോ യാത്രയ്ക്കിടയില്‍ കോണ്‍ഗ്രസ് വനിത നേതാവിനെ കടന്നു പിടിക്കാന്‍ ശ്രമിക്കുന്ന കോണ്‍ഗ്രസ് പ്രവര്‍ത്തകന്‍,FALSE
TRAIN_628,ആഴ്‌സെനികം ആൽബം 30 എന്ന ഹോമിയോ മരുന്ന് കോവിഡ് രോഗപ്രതിരോധത്തിനായി ഉപയോഗിക്കാം,PARTLY FALSE
TRAIN_629,കേരളത്തിലെ കോണ്‍ഗ്രസിലെ ഒരു വിഭാഗം ബിജെപിയെ സഹയാക്കുന്നു എന്ന് ശശി തരൂര്‍,FALSE
TRAIN_630,മന്ത്രി എസ്. ജയശങ്കറിന് അമേരിക്കയില്‍ ലഭിച്ച ഓണര്‍ കോര്‍ഡോണ്‍ ഭാരതത്തിന്‌ ഭാരതത്തിന് മാത്രമാണ് ഇത് വരെ ലഭിച്ചിട്ടുള്ളത്,FALSE
TRAIN_631,സിപിഎമ്മിന്‍റെ ദേശീയ പാര്‍ട്ടി പദവി നഷ്ടമായി,FALSE
TRAIN_632,ഖത്തര്‍ ലോകകപ്പ് വേദിയില്‍ പെപ്‌സി ലേബല്‍ പതിച്ച് ഫുട്ബോള്‍ ആരാധകര്‍ ബിയര്‍ കൊണ്ടുവരുന്നു,FALSE
TRAIN_633,പണത്തിനോടുള്ള ആര്‍ത്തിയാണ് ഒരാളെ മാര്‍ക്‌സിസ്റ്റുകാരന്‍ ആക്കുന്നതെന്ന് നടന്‍ ജോയ് മാത്യു,FALSE
TRAIN_634,പശുവിനെ തള്ളി മാറ്റാൻ നോക്കിയതിന് വിദേശവനിതയെ ഗോ രക്ഷാ സംഘം ആക്രമിക്കുന്നു,FALSE
